sid,gid,uid,roleid,rolename,isgm,caty,title,content,sendtime,optime,items,reason,op,game_id,ds
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,3557399,%255Bs7242%255DSpartacus,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E59,808395681,808395681,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,139550325,%255Bs320%255DM%25D8%25A7G%25C2%25B7%25E6%258B%259BRivers,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E172,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,7990437,%255Bs427%255DP%25EF%25B7%25BAO%25EF%25B7%25BAK%25EF%25B7%25BAE%25EF%25B7%25BAR,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E100,808395681,808395681,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,207321,%255Bs7132%255DwBRONXw,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E172,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,B4%3A2E%3A99%3AB2%3A7B%3A6C,22157365,%255Bs7197%255D%25C2%25B7STAS%25C2%25B7,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E96,808395681,808395681,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250813
1308050017,10,10%3A7C%3A61%3A4D%3A0F%3AC7,64800258,%255Bs253%255DKal%25C2%25B7El,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E155,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,15657446,%255Bs7291%255Dsergiu79,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E119,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,82000205,%255Bs200%255DHarleyQuinn,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E25,808395681,808395681,%7B%5B620005%5D%3D8000%2C%5B260007%5D%3D100%2C%5B%27diamond%27%5D%3D2500%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,74500332,%255Bs327%255DNikon,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E10,808395681,808395681,%7B%5B%27diamond%27%5D%3D2750%2C%5B620005%5D%3D8500%2C%5B260007%5D%3D125%2C%5B40782%5D%3D50%7D,jbkf_rankmail,1,182,20250813
1308050017,10,51%3A81%3A9B%3AF7%3A22%3A03,22857493,%255Bs7320%255DVortexCuckold,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E152,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,3AB93D2E-DDF0-4B80-A2CD-5FE5646FE854,50700211,%255Bs206%255DLLanfairwll,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E210,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,429500234,%255Bs457%255DMarisol,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E180,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308050017,10,00%3A00%3A00%3A00%3A00%3A00,124650397,%255Bs389%255DLagSpike,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E8,808395681,808395681,%7B%5B%27diamond%27%5D%3D2750%2C%5B620005%5D%3D8500%2C%5B260007%5D%3D125%2C%5B40782%5D%3D50%7D,jbkf_rankmail,1,182,20250813
1308050017,10,AA43978B-6DAF-463D-8894-71411562F2A3,49657456,%255Bs7300%255DMaster,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E263,808395681,808395681,%7B%5B620005%5D%3D7000%2C%5B260007%5D%3D50%2C%5B%27diamond%27%5D%3D2000%7D,jbkf_rankmail,1,182,20250813
1308318550,10,967C136D-471B-4172-9D39-5E521D8B9B92,348699,%255Bs8550%255DB%25D9%25A1B%25C2%25B7%25E9%25AD%2594OssoOo,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E65,807926400,807926400,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308318550,10,00%3A93%3A37%3A2A%3A67%3A87,588699,%255Bs8550%255DB%25D9%25A1B%25C2%25B7%25E9%25AD%2594Patryk,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E65,807926400,807926400,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308318550,10,00%3A00%3A00%3A00%3A00%3A00,1188699,%255Bs8550%255DB%25D9%25A1B%25C2%25B7%25E9%25AD%2594Server,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E65,807926400,807926400,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308318550,10,23768EDC-A7E6-4A11-A885-0BA2F1EA5523,4028699,%255Bs8550%255DB%25D9%25A1B%25C2%25B7%25E9%25AD%2594BraGa,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E65,807926400,807926400,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,85786361,%255Bs6354%255DKOROLEVA,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E40,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,1686365,%255Bs6222%255DGeorgiy88,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E40,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,13356461,%255Bs6285%255D%25EF%25BC%25B3%25EF%25BC%25A5%25EF%25BC%25B2%25EF%25BC%25AB%25EF%25BC%25A1%25EF%25BC%25AE,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E40,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A50%3A56%3AC0%3A00%3A08,21696481,%255Bs6321%255DKalu28,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E40,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,73EF6F89-5F2D-4EAE-AA89-9BEC2797B7BF,9996356,%255Bs6189%255DJustice,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E44,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,1736246,%255Bs6138%255Ddred,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E44,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,3456413,%255Bs6261%255DxxxVORONxxx,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E44,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,9B1CA895-05DF-4127-9B33-40F600207594,8186529,%255Bs6354%255DAqua,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E44,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,02%3A00%3A00%3A00%3A00%3A00,9846356,%255Bs6189%255DKrasotka,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E44,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,02%3A00%3A00%3A00%3A00%3A00,49876589,%255Bs6405%255DLeDiNaTaLi,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E47,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,8606875,%255Bs6704%255DLEROI,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E47,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,96896745,%255Bs6573%255DYushiro,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E47,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,14206240,%255Bs6114%255DDrow001,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E48,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,34326405,%255Bs6249%255D%25EF%25BC%25B2%25EF%25BD%2585%25EF%25BC%25A2%25EF%25BD%2585%25EF%25BC%25AC,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E48,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,72DCBE82-5120-4E8B-9662-83F99CBE8EDE,47066358,%255Bs6186%255D%25E5%258F%25AF%25E6%2584%259BEngine,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E48,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,41456358,%255Bs6186%255DVladimir,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E48,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,67D62E74-EDAB-463A-BA22-DD40BADBFD9D,14576356,%255Bs6189%255DFarAnna1,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E48,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,72DCBE82-5120-4E8B-9662-83F99CBE8EDE,48686358,%255Bs6186%255DEngine,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E56,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,F93123A3-17BA-4148-9094-6F49F70D9252,22566747,%255Bs6573%255DElzigur,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E56,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,39306539,%255Bs6389%255DTR%25C2%25B7ZEUS,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E56,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,4A597408-EF73-4FD2-A15A-360EC79294D6,32406743,%255Bs6536%255DAsya7,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E56,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
1308040028,10,00%3A00%3A00%3A00%3A00%3A00,33916579,%255Bs6402%255DFricsona,0,xitong,%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D,%40%40%E7%BB%93%E6%8B%9C%E8%B7%A8%E6%9C%8D%E6%88%98%E8%B5%9B%E5%AD%A3%E6%8E%92%E5%90%8D%E7%AC%AC%25s%EF%BC%8C%E8%8E%B7%E5%BE%97%E4%BB%A5%E4%B8%8B%E5%A5%96%E5%8A%B1%5E%5E56,807926545,807926545,%7B%5B620005%5D%3D7500%2C%5B260007%5D%3D75%2C%5B%27diamond%27%5D%3D2250%7D,jbkf_rankmail,1,182,20250808
